B.28	Q0	25962284	8	0.789461374	Run_2
B.28	Q0	16624493	9	0.786504745	Run_2
B.28	Q0	26291875	10	0.785715282	Run_2
B.28	Q0	21523719	11	0.779980659	Run_2
B.28	Q0	10563571	12	0.776570976	Run_2
B.28	Q0	17288131	13	0.768279433	Run_2
B.28	Q0	19136477	14	0.765466332	Run_2
B.28	Q0	17288133	15	0.760299921	Run_2
B.28	Q0	24386778	16	0.759113789	Run_2
B.28	Q0	4618380	17	0.759039402	Run_2
B.28	Q0	17288132	18	0.758331299	Run_2
B.28	Q0	2191605	19	0.75722152	Run_2
B.28	Q0	19621783	20	0.754833698	Run_2
B.28	Q0	11925967	21	0.754492462	Run_2
B.28	Q0	4618377	22	0.754342675	Run_2
B.28	Q0	21162797	23	0.753649712	Run_2
B.28	Q0	17288128	24	0.750679374	Run_2
B.28	Q0	23609044	25	0.746308744	Run_2
B.28	Q0	3323354	26	0.743408382	Run_2
B.28	Q0	9994259	27	0.74162221	Run_2
B.28	Q0	11608318	28	0.741129994	Run_2
B.28	Q0	22646207	29	0.738815725	Run_2
B.28	Q0	7898283	30	0.738651276	Run_2
B.28	Q0	24762737	31	0.734568596	Run_2
B.4	Q0	16504897	1	0.811527967	Run_2
B.4	Q0	17055503	2	0.796806693	Run_2
B.4	Q0	6339561	3	0.793928504	Run_2
B.4	Q0	17980755	4	0.793113112	Run_2
B.4	Q0	8924518	5	0.791692257	Run_2
B.4	Q0	1503651	6	0.790533245	Run_2
B.4	Q0	27744329	7	0.789522827	Run_2
B.4	Q0	19748318	8	0.787285447	Run_2
B.4	Q0	26181355	9	0.785833836	Run_2
B.4	Q0	22470014	10	0.78466326	Run_2
B.4	Q0	18830885	11	0.756715298	Run_2
B.4	Q0	25637946	12	0.754716158	Run_2
B.29	Q0	19695619	1	0.797306895	Run_2
B.29	Q0	21754177	2	0.792933226	Run_2
B.29	Q0	24600308	3	0.788057923	Run_2
B.29	Q0	15479336	4	0.787136197	Run_2
B.29	Q0	25790823	5	0.785462677	Run_2
B.29	Q0	11875603	6	0.783818066	Run_2
B.29	Q0	149017	7	0.781368494	Run_2
B.29	Q0	9012985	8	0.78078723	Run_2
B.29	Q0	14492085	9	0.780633688	Run_2
B.29	Q0	12959979	10	0.780538857	Run_2
B.29	Q0	17542540	11	0.755765557	Run_2
B.30	Q0	17892836	1	0.839225173	Run_2
B.30	Q0	18834973	2	0.838818073	Run_2
B.30	Q0	4779741	3	0.837603509	Run_2
B.30	Q0	17813884	4	0.836482048	Run_2
B.30	Q0	19010664	5	0.836421013	Run_2
B.30	Q0	23335141	6	0.832347155	Run_2
B.30	Q0	19091610	7	0.831132174	Run_2
B.30	Q0	15607290	8	0.83089292	Run_2
B.30	Q0	15133177	9	0.830616772	Run_2
B.30	Q0	6815942	10	0.830108881	Run_2
B.30	Q0	19167058	11	0.828018069	Run_2
B.30	Q0	15462174	12	0.82392478	Run_2
B.30	Q0	27792481	13	0.818887055	Run_2
B.30	Q0	1940454	14	0.81671989	Run_2
B.30	Q0	25051417	15	0.815178216	Run_2
B.30	Q0	20522991	16	0.813656569	Run_2
B.30	Q0	9412078	17	0.812277198	Run_2
B.30	Q0	14866671	18	0.809382677	Run_2
B.30	Q0	24221468	19	0.805562615	Run_2
B.30	Q0	9064208	20	0.803647041	Run_2
B.30	Q0	4557514	21	0.800777793	Run_2
B.30	Q0	18834972	22	0.799064934	Run_2
B.30	Q0	16152580	23	0.799010038	Run_2
B.32	Q0	11207939	1	0.691881061	Run_2
B.32	Q0	10006628	2	0.691874683	Run_2
B.32	Q0	22548160	3	0.684141636	Run_2
B.32	Q0	7745024	4	0.680431485	Run_2
B.32	Q0	21110385	5	0.673839331	Run_2
B.32	Q0	7784327	6	0.670079589	Run_2
B.32	Q0	15530073	7	0.66691947	Run_2
B.32	Q0	16127952	8	0.664735794	Run_2
B.32	Q0	6504863	9	0.662381053	Run_2
B.32	Q0	19764338	10	0.661941886	Run_2
B.32	Q0	24488447	11	0.659987867	Run_2
B.32	Q0	11139191	12	0.658317327	Run_2
B.32	Q0	10178788	13	0.652582169	Run_2
B.32	Q0	15212115	14	0.649760544	Run_2
B.32	Q0	26000844	15	0.619604945	Run_2
B.33	Q0	27000975	1	0.805872142	Run_2
B.33	Q0	5230209	2	0.802746773	Run_2
B.33	Q0	6214585	3	0.801044703	Run_2
B.33	Q0	13434284	4	0.799001455	Run_2
B.33	Q0	24903546	5	0.794809818	Run_2
B.33	Q0	9391259	6	0.794455409	Run_2
B.33	Q0	3671897	7	0.793918312	Run_2
B.33	Q0	1790446	8	0.791386425	Run_2
B.33	Q0	1611364	9	0.790654719	Run_2
B.33	Q0	16246519	10	0.789938092	Run_2
B.33	Q0	19739236	11	0.78430593	Run_2
B.33	Q0	1670868	12	0.778961897	Run_2
B.33	Q0	15901094	13	0.777127981	Run_2
B.33	Q0	26842158	14	0.77534008	Run_2
B.33	Q0	27236942	15	0.77516222	Run_2
B.33	Q0	9349440	16	0.774583399	Run_2
B.33	Q0	26801359	17	0.774051905	Run_2
B.33	Q0	15778910	18	0.772209048	Run_2
B.33	Q0	11204512	19	0.77055943	Run_2
B.33	Q0	14418448	20	0.769513965	Run_2
B.33	Q0	19812476	21	0.766502202	Run_2
B.33	Q0	12135915	22	0.766256034	Run_2
B.33	Q0	15101601	23	0.76569438	Run_2
B.33	Q0	16417396	24	0.76307565	Run_2
B.33	Q0	15854189	25	0.761458099	Run_2
B.33	Q0	10799940	26	0.760177732	Run_2
B.33	Q0	18200738	27	0.75748539	Run_2
B.33	Q0	21527764	28	0.754876375	Run_2
B.33	Q0	20435062	29	0.753739655	Run_2
B.33	Q0	8461536	30	0.752645373	Run_2
B.33	Q0	24828225	31	0.751837254	Run_2
B.33	Q0	7364099	32	0.750651479	Run_2
B.33	Q0	18352354	33	0.748217225	Run_2
B.33	Q0	16518171	34	0.747584343	Run_2
B.33	Q0	24057221	35	0.747169077	Run_2
B.33	Q0	11336332	36	0.747041762	Run_2
B.33	Q0	22916060	37	0.745065987	Run_2
B.33	Q0	4538695	38	0.744753301	Run_2
B.33	Q0	24828220	39	0.744465411	Run_2
B.33	Q0	7276904	40	0.744362712	Run_2
B.33	Q0	11409641	41	0.743532896	Run_2
B.33	Q0	27971905	42	0.743402123	Run_2
B.33	Q0	15577519	43	0.742356777	Run_2
B.36	Q0	24766417	1	0.816543818	Run_2
B.36	Q0	22976292	2	0.807347476	Run_2
B.36	Q0	23632385	3	0.806738794	Run_2
B.36	Q0	3427783	4	0.806249499	Run_2
B.36	Q0	9852971	5	0.802153707	Run_2
B.36	Q0	17027773	6	0.801947057	Run_2
B.36	Q0	22800909	7	0.799085736	Run_2
B.36	Q0	20976553	8	0.798152089	Run_2
B.36	Q0	16984251	9	0.797781289	Run_2
B.36	Q0	22215304	10	0.796507478	Run_2
B.36	Q0	27920366	11	0.779464245	Run_2
B.36	Q0	10878992	12	0.777545035	Run_2
B.36	Q0	13522188	13	0.77489686	Run_2
B.36	Q0	15854714	14	0.7733652	Run_2
B.36	Q0	2819588	15	0.766333878	Run_2
B.36	Q0	7444009	16	0.764325202	Run_2
B.36	Q0	11373622	17	0.763739407	Run_2
B.38	Q0	15240341	1	0.75691098	Run_2
B.38	Q0	3511507	2	0.749697387	Run_2
B.38	Q0	24252453	3	0.748509347	Run_2
B.38	Q0	21391209	4	0.744842708	Run_2
B.38	Q0	15256102	5	0.742221236	Run_2
B.38	Q0	1583059	6	0.739463687	Run_2
B.38	Q0	6165305	7	0.736610293	Run_2
B.38	Q0	21553857	8	0.733532488	Run_2
B.38	Q0	16072585	9	0.733329713	Run_2
B.38	Q0	24028597	10	0.732815504	Run_2
B.38	Q0	10058283	11	0.704016328	Run_2
B.38	Q0	20874398	12	0.702632368	Run_2
B.38	Q0	9776500	13	0.699793816	Run_2
B.38	Q0	2462611	14	0.697696447	Run_2
B.41	Q0	3262176	1	0.859615386	Run_2
B.41	Q0	8771795	2	0.855251193	Run_2
B.41	Q0	26749764	3	0.85252738	Run_2
B.41	Q0	28021345	4	0.852237105	Run_2
B.41	Q0	10725371	5	0.849086046	Run_2
B.41	Q0	1996402	6	0.848818898	Run_2
B.41	Q0	10955414	7	0.848799825	Run_2
B.41	Q0	13222062	8	0.845897496	Run_2
B.41	Q0	26834262	9	0.845896244	Run_2
B.41	Q0	17321734	10	0.844723225	Run_2
B.41	Q0	6699293	11	0.835904121	Run_2
B.41	Q0	27881647	12	0.830364525	Run_2
B.41	Q0	3371887	13	0.829217911	Run_2
B.41	Q0	21671280	14	0.828001738	Run_2
B.41	Q0	6053775	15	0.826575994	Run_2
B.41	Q0	27000221	16	0.823600531	Run_2
B.41	Q0	17236641	17	0.822136521	Run_2
B.41	Q0	19223695	18	0.821439505	Run_2
B.41	Q0	25243499	19	0.819938898	Run_2
B.41	Q0	5937496	20	0.81928283	Run_2
B.41	Q0	13424140	21	0.818524361	Run_2
B.41	Q0	451688	22	0.815383315	Run_2
B.41	Q0	6217590	23	0.814286888	Run_2
B.41	Q0	13464932	24	0.81424284	Run_2
B.41	Q0	17830306	25	0.812832952	Run_2
B.44	Q0	6174971	1	0.787236691	Run_2
B.44	Q0	9496213	2	0.784878016	Run_2
B.44	Q0	6923802	3	0.782176018	Run_2
B.44	Q0	8116912	4	0.782064974	Run_2
B.44	Q0	27688445	5	0.78115952	Run_2
B.44	Q0	28154372	6	0.780812979	Run_2
B.44	Q0	609525	7	0.78046608	Run_2
B.44	Q0	7191485	8	0.780312598	Run_2
B.44	Q0	19590077	9	0.777557194	Run_2
B.44	Q0	2786683	10	0.777289152	Run_2
B.44	Q0	5521840	11	0.750800252	Run_2
B.44	Q0	13727841	12	0.748745084	Run_2
B.45	Q0	27833271	1	0.810245872	Run_2
B.45	Q0	21052138	2	0.80737108	Run_2
B.45	Q0	8531340	3	0.805841088	Run_2
B.45	Q0	22875663	4	0.80284965	Run_2
B.45	Q0	15388848	5	0.802743018	Run_2
B.45	Q0	1724617	6	0.802055717	Run_2
B.45	Q0	21451064	7	0.802029908	Run_2
B.45	Q0	10628383	8	0.801402986	Run_2
B.45	Q0	18249089	9	0.800482869	Run_2
B.45	Q0	25036670	10	0.800266325	Run_2
B.45	Q0	3786241	11	0.796010554	Run_2
B.1	Q0	11733900	1	0.81631434	Run_2
B.1	Q0	14926967	2	0.811115265	Run_2
B.1	Q0	10008311	3	0.810843349	Run_2
B.1	Q0	21264477	4	0.809621096	Run_2
B.1	Q0	25770155	5	0.808216572	Run_2
B.1	Q0	15839547	6	0.806132555	Run_2
B.1	Q0	6270644	7	0.805882752	Run_2
B.1	Q0	1065511	8	0.803932071	Run_2
B.1	Q0	27516794	9	0.803770423	Run_2
B.1	Q0	12797635	10	0.802055001	Run_2
B.1	Q0	2012705	11	0.777959228	Run_2
B.47	Q0	24420143	1	0.773591399	Run_2
B.47	Q0	9274143	2	0.768769622	Run_2
B.47	Q0	15734148	3	0.768308163	Run_2
B.47	Q0	11344034	4	0.767743587	Run_2
B.47	Q0	23127381	5	0.763866186	Run_2
B.47	Q0	22233347	6	0.763519049	Run_2
B.47	Q0	23430108	7	0.76304543	Run_2
B.47	Q0	17219948	8	0.762409449	Run_2
B.47	Q0	22912426	9	0.762306094	Run_2
B.47	Q0	3521996	10	0.759052932	Run_2
B.48	Q0	23579633	1	0.780744433	Run_2
B.48	Q0	7647518	2	0.77730763	Run_2
B.48	Q0	2112613	3	0.773386478	Run_2
B.48	Q0	15150655	4	0.772302866	Run_2
B.48	Q0	18323664	5	0.771475792	Run_2
B.48	Q0	9264380	6	0.770918846	Run_2
B.48	Q0	2313179	7	0.770668983	Run_2
B.48	Q0	9979038	8	0.770367384	Run_2
B.48	Q0	12266796	9	0.768952191	Run_2
B.48	Q0	24120960	10	0.768475056	Run_2
B.48	Q0	4685607	11	0.748178244	Run_2
B.48	Q0	15511380	12	0.742094636	Run_2
B.48	Q0	19381044	13	0.740159214	Run_2
B.48	Q0	13201443	14	0.737538815	Run_2
B.48	Q0	16627002	15	0.736520469	Run_2
B.50	Q0	16504897	1	0.804164648	Run_2
B.50	Q0	17055503	2	0.803138375	Run_2
B.50	Q0	24057717	3	0.795525908	Run_2
B.50	Q0	6471096	4	0.795416653	Run_2
B.50	Q0	14932217	5	0.792299628	Run_2
B.50	Q0	27549170	6	0.790670395	Run_2
B.50	Q0	13184671	7	0.789942026	Run_2
B.50	Q0	7632300	8	0.789800644	Run_2
B.50	Q0	24337089	9	0.789664149	Run_2
B.50	Q0	21211691	10	0.789212942	Run_2
B.50	Q0	18883826	11	0.760950208	Run_2
B.52	Q0	15735190	1	0.819206476	Run_2
B.52	Q0	14926967	2	0.812446058	Run_2
B.52	Q0	8939819	3	0.810271621	Run_2
B.52	Q0	27669065	4	0.808728456	Run_2
B.52	Q0	11733900	5	0.806515336	Run_2
B.52	Q0	24952800	6	0.804456651	Run_2
B.52	Q0	9105299	7	0.803683877	Run_2
B.52	Q0	13120097	8	0.803564429	Run_2
B.52	Q0	7325398	9	0.803189039	Run_2
B.52	Q0	8498287	10	0.803123176	Run_2
B.53	Q0	23566749	1	0.798757911	Run_2
B.53	Q0	10311597	2	0.79127568	Run_2
B.53	Q0	27871553	3	0.789668918	Run_2
B.53	Q0	15393554	4	0.788083136	Run_2
B.53	Q0	6791162	5	0.787996829	Run_2
B.53	Q0	16404383	6	0.786150098	Run_2
B.53	Q0	15544509	7	0.78560853	Run_2
B.53	Q0	12485327	8	0.78495574	Run_2
B.53	Q0	5988322	9	0.784153581	Run_2
B.53	Q0	23198052	10	0.784144044	Run_2
B.55	Q0	9121970	1	0.852544487	Run_2
B.55	Q0	15867823	2	0.847699583	Run_2
B.55	Q0	22612657	3	0.846469104	Run_2
B.55	Q0	14898150	4	0.846448481	Run_2
B.55	Q0	15095498	5	0.84528631	Run_2
B.55	Q0	22940849	6	0.845256627	Run_2
B.55	Q0	15140226	7	0.844988525	Run_2
B.55	Q0	20400573	8	0.841457903	Run_2
B.55	Q0	3091909	9	0.838875413	Run_2
B.55	Q0	1791875	10	0.838541925	Run_2
B.55	Q0	25411129	11	0.815252602	Run_2
B.55	Q0	17290587	12	0.814518929	Run_2
B.55	Q0	27940166	13	0.812368155	Run_2
B.55	Q0	635439	14	0.809268177	Run_2
B.55	Q0	2888447	15	0.806053042	Run_2
B.55	Q0	10960165	16	0.80521524	Run_2
B.55	Q0	6563406	17	0.802279353	Run_2
B.55	Q0	18380950	18	0.801784396	Run_2
B.56	Q0	18511238	1	0.720147252	Run_2
B.56	Q0	9544267	2	0.713048697	Run_2
B.56	Q0	25626247	3	0.708075285	Run_2
B.56	Q0	11139191	4	0.707579195	Run_2
B.56	Q0	17876477	5	0.702087641	Run_2
B.56	Q0	17872140	6	0.702087641	Run_2
B.56	Q0	25626266	7	0.701864302	Run_2
B.56	Q0	17913575	8	0.701424241	Run_2
B.56	Q0	25626289	9	0.700350881	Run_2
B.56	Q0	25626252	10	0.700225949	Run_2
B.56	Q0	27639419	11	0.690925956	Run_2
B.56	Q0	22745055	12	0.685900211	Run_2
B.56	Q0	7201170	13	0.65774703	Run_2
B.56	Q0	9566169	14	0.651800036	Run_2
B.56	Q0	10068837	15	0.650531173	Run_2
B.56	Q0	9404463	16	0.650147378	Run_2
B.9	Q0	17055503	1	0.817296386	Run_2
B.9	Q0	1503651	2	0.811534107	Run_2
B.9	Q0	16093238	3	0.811140895	Run_2
B.9	Q0	6339561	4	0.80710578	Run_2
B.9	Q0	27744329	5	0.806342304	Run_2
B.9	Q0	2832158	6	0.804504156	Run_2
B.9	Q0	3019443	7	0.803645134	Run_2
B.9	Q0	26490754	8	0.803576052	Run_2
B.9	Q0	22652488	9	0.802989006	Run_2
B.9	Q0	23735008	10	0.801309109	Run_2
B.9	Q0	18830885	11	0.775219917	Run_2
B.9	Q0	25637946	12	0.772951424	Run_2
B.58	Q0	15260489	1	0.798968792	Run_2
B.58	Q0	10788248	2	0.77397716	Run_2
B.58	Q0	13117410	3	0.773862422	Run_2
B.58	Q0	2872722	4	0.772705555	Run_2
B.58	Q0	9486529	5	0.768882036	Run_2
B.58	Q0	8924986	6	0.764135718	Run_2
B.58	Q0	21658909	7	0.764125407	Run_2
B.58	Q0	714697	8	0.763730645	Run_2
B.58	Q0	7990042	9	0.76310432	Run_2
B.58	Q0	16263454	10	0.76147902	Run_2
B.58	Q0	10492735	11	0.758657694	Run_2
B.58	Q0	19118618	12	0.754655123	Run_2
B.58	Q0	11721212	13	0.751264632	Run_2
B.58	Q0	26282497	14	0.751076639	Run_2
B.58	Q0	18629775	15	0.747299016	Run_2
B.58	Q0	21250753	16	0.747034848	Run_2
B.58	Q0	18461334	17	0.742037177	Run_2
B.58	Q0	2478011	18	0.731265306	Run_2
B.58	Q0	12967378	19	0.729173541	Run_2
B.58	Q0	5459724	20	0.728909492	Run_2
B.58	Q0	24375204	21	0.721837997	Run_2
B.58	Q0	17567299	22	0.718099594	Run_2
B.58	Q0	112828	23	0.716669559	Run_2
B.58	Q0	13499267	24	0.71611321	Run_2
B.58	Q0	26455275	25	0.715701938	Run_2
B.60	Q0	21621468	1	0.835101306	Run_2
B.60	Q0	4700327	2	0.833085537	Run_2
B.60	Q0	27755075	3	0.82967478	Run_2
B.60	Q0	21056227	4	0.829024434	Run_2
B.60	Q0	19330198	5	0.828267932	Run_2
B.60	Q0	15706968	6	0.828095913	Run_2
B.60	Q0	26502366	7	0.827975929	Run_2
B.60	Q0	5251187	8	0.827878833	Run_2
B.60	Q0	27779359	9	0.82770431	Run_2
B.60	Q0	13286690	10	0.826767564	Run_2
B.60	Q0	17245714	11	0.820080519	Run_2
B.60	Q0	22510235	12	0.819224238	Run_2
B.60	Q0	1474855	13	0.815824151	Run_2
B.60	Q0	24632592	14	0.815722466	Run_2
B.60	Q0	951288	15	0.813649416	Run_2
B.60	Q0	1140271	16	0.813237846	Run_2
B.60	Q0	14332344	17	0.812344372	Run_2
B.60	Q0	172859	18	0.811864018	Run_2
B.60	Q0	714512	19	0.811749697	Run_2
B.60	Q0	10960771	20	0.802464724	Run_2
B.60	Q0	21842657	21	0.802049637	Run_2
B.60	Q0	5493709	22	0.800463259	Run_2
B.60	Q0	25153028	23	0.800401092	Run_2
B.60	Q0	12320040	24	0.800211847	Run_2
B.60	Q0	8460190	25	0.799935341	Run_2
B.60	Q0	25525565	26	0.797748983	Run_2
B.60	Q0	1025429	27	0.797702014	Run_2
B.60	Q0	17610814	28	0.796517491	Run_2
B.10	Q0	26286848	1	0.825824618	Run_2
B.10	Q0	6401111	2	0.808197856	Run_2
B.10	Q0	12002814	3	0.806627512	Run_2
B.10	Q0	1947554	4	0.806046605	Run_2
B.10	Q0	44436	5	0.80499053	Run_2
B.10	Q0	14153429	6	0.804057002	Run_2
B.10	Q0	20725406	7	0.80365032	Run_2
B.10	Q0	27893297	8	0.80051589	Run_2
B.10	Q0	3726986	9	0.799950957	Run_2
B.10	Q0	2137890	10	0.798658848	Run_2
B.10	Q0	19286681	11	0.791781902	Run_2
B.10	Q0	22171102	12	0.78039676	Run_2
B.10	Q0	12593571	13	0.779681921	Run_2
B.10	Q0	23705103	14	0.776244164	Run_2
B.10	Q0	16319069	15	0.771325231	Run_2
B.10	Q0	7472427	16	0.770090222	Run_2
B.10	Q0	4045609	17	0.7688573	Run_2
B.10	Q0	2732955	18	0.765348732	Run_2
B.10	Q0	26519898	19	0.764598966	Run_2
B.10	Q0	27885015	20	0.762029529	Run_2
B.10	Q0	9594718	21	0.761449695	Run_2
B.10	Q0	15134176	22	0.760807514	Run_2
B.10	Q0	3198046	23	0.760741353	Run_2
B.10	Q0	7926410	24	0.760735869	Run_2
B.63	Q0	101	1	0.848154962	Run_2
B.63	Q0	3386367	2	0.813296556	Run_2
B.63	Q0	24081268	3	0.809894204	Run_2
B.63	Q0	19534850	4	0.803145885	Run_2
B.63	Q0	19780623	5	0.802277327	Run_2
B.63	Q0	1050329	6	0.800477147	Run_2
B.63	Q0	25742875	7	0.798809528	Run_2
B.63	Q0	8604416	8	0.798041046	Run_2
B.63	Q0	8057086	9	0.797090411	Run_2
B.63	Q0	813011	10	0.796974778	Run_2
B.63	Q0	10009432	11	0.76947397	Run_2
B.65	Q0	100	1	0.874805808	Run_2
B.65	Q0	98	2	0.864814579	Run_2
B.65	Q0	102	3	0.833822012	Run_2
B.65	Q0	30	4	0.794353485	Run_2
B.65	Q0	16900489	5	0.771906793	Run_2
B.65	Q0	20846922	6	0.771653831	Run_2
B.65	Q0	24602898	7	0.771094561	Run_2
B.65	Q0	24506294	8	0.770999312	Run_2
B.65	Q0	21417508	9	0.769969702	Run_2
B.65	Q0	25899559	10	0.769803047	Run_2
B.66	Q0	100	1	0.925778449	Run_2
B.66	Q0	98	2	0.9093045	Run_2
B.66	Q0	102	3	0.885799527	Run_2
B.66	Q0	30	4	0.817637682	Run_2
B.66	Q0	69	5	0.795174122	Run_2
B.66	Q0	11589354	6	0.780923963	Run_2
B.66	Q0	22713155	7	0.775724173	Run_2
B.66	Q0	96	8	0.772510409	Run_2
B.66	Q0	1362813	9	0.771936655	Run_2
B.66	Q0	3972311	10	0.770367384	Run_2
B.68	Q0	69	1	0.965298295	Run_2
B.68	Q0	96	2	0.938574195	Run_2
B.68	Q0	5	3	0.912604392	Run_2
B.68	Q0	26	4	0.912604392	Run_2
B.68	Q0	157	5	0.909679949	Run_2
B.68	Q0	28	6	0.906347871	Run_2
B.68	Q0	9	7	0.904782176	Run_2
B.68	Q0	4	8	0.891564906	Run_2
B.68	Q0	95	9	0.8800174	Run_2
B.68	Q0	102	10	0.818271697	Run_2
B.69	Q0	98	1	0.849729002	Run_2
B.69	Q0	100	2	0.842256665	Run_2
B.69	Q0	8766011	3	0.832935452	Run_2
B.69	Q0	102	4	0.824349105	Run_2
B.69	Q0	15993098	5	0.819356978	Run_2
B.69	Q0	27725753	6	0.818795383	Run_2
B.69	Q0	101	7	0.818186402	Run_2
B.69	Q0	30	8	0.816287875	Run_2
B.69	Q0	5595034	9	0.8154881	Run_2
B.69	Q0	8513766	10	0.813859105	Run_2
B.69	Q0	14721405	11	0.79521507	Run_2
B.70	Q0	19354939	1	0.819871068	Run_2
B.70	Q0	28281767	2	0.810714126	Run_2
B.70	Q0	19354941	3	0.805592	Run_2
B.70	Q0	22014247	4	0.801526308	Run_2
B.70	Q0	15394140	5	0.799045682	Run_2
B.70	Q0	25616787	6	0.797962606	Run_2
B.70	Q0	5971932	7	0.79536736	Run_2
B.70	Q0	16601843	8	0.794057965	Run_2
B.70	Q0	17895825	9	0.792823434	Run_2
B.70	Q0	14578253	10	0.79235673	Run_2
B.70	Q0	20145244	11	0.783123374	Run_2
B.70	Q0	3090243	12	0.782874942	Run_2
B.70	Q0	8798312	13	0.782640755	Run_2
B.70	Q0	12939339	14	0.769322395	Run_2
B.70	Q0	21776366	15	0.769259691	Run_2
B.70	Q0	23551486	16	0.769053876	Run_2
B.70	Q0	23607000	17	0.765125215	Run_2
B.70	Q0	16179052	18	0.76424849	Run_2
B.70	Q0	17848003	19	0.763476849	Run_2
B.70	Q0	22554894	20	0.762886882	Run_2
B.70	Q0	3595428	21	0.761666298	Run_2
B.70	Q0	24827380	22	0.760348201	Run_2
B.74	Q0	103	1	0.950359881	Run_2
B.74	Q0	100	2	0.890341818	Run_2
B.74	Q0	98	3	0.88800931	Run_2
B.74	Q0	69	4	0.828160405	Run_2
B.74	Q0	96	5	0.822915792	Run_2
B.74	Q0	30	6	0.804547071	Run_2
B.74	Q0	17719693	7	0.787840843	Run_2
B.74	Q0	157	8	0.787242413	Run_2
B.74	Q0	5	9	0.783408582	Run_2
B.74	Q0	26	10	0.783408582	Run_2
B.75	Q0	9012197	1	0.833063543	Run_2
B.75	Q0	26502366	2	0.828728795	Run_2
B.75	Q0	27779359	3	0.828695059	Run_2
B.75	Q0	21621468	4	0.828267097	Run_2
B.75	Q0	8704792	5	0.827606499	Run_2
B.75	Q0	616343	6	0.825613916	Run_2
B.75	Q0	6100755	7	0.825143695	Run_2
B.75	Q0	22645112	8	0.824500144	Run_2
B.75	Q0	9105781	9	0.824480832	Run_2
B.75	Q0	27755075	10	0.824243605	Run_2
B.75	Q0	22510235	11	0.809294164	Run_2
B.75	Q0	24632592	12	0.806590319	Run_2
B.75	Q0	6816175	13	0.805745006	Run_2
B.11	Q0	10461886	1	0.757363677	Run_2
B.11	Q0	11212758	2	0.732630372	Run_2
B.11	Q0	24499608	3	0.729951382	Run_2
B.11	Q0	23550864	4	0.72995007	Run_2
B.11	Q0	9924966	5	0.723695517	Run_2
B.11	Q0	5778833	6	0.720430613	Run_2
B.11	Q0	20342287	7	0.719554424	Run_2
B.11	Q0	4120900	8	0.718024611	Run_2
B.11	Q0	27833185	9	0.717592359	Run_2
B.11	Q0	24283136	10	0.717300296	Run_2
B.11	Q0	9635925	11	0.709790409	Run_2
B.11	Q0	9687111	12	0.68994838	Run_2
B.11	Q0	11875444	13	0.686975956	Run_2
B.11	Q0	23747456	14	0.684823871	Run_2
B.11	Q0	25417794	15	0.674897909	Run_2
B.11	Q0	14855008	16	0.668945074	Run_2
B.11	Q0	7426082	17	0.667722285	Run_2
B.77	Q0	98	1	0.932718992	Run_2
B.77	Q0	100	2	0.931508243	Run_2
B.77	Q0	102	3	0.897635221	Run_2
B.77	Q0	30	4	0.808464885	Run_2
B.77	Q0	10555460	5	0.802020192	Run_2
B.77	Q0	17735096	6	0.800757706	Run_2
